parm,estimate,min90,max90,分类
T_45,-.0396859885635912,-.1681167879820108,.0887448108548284,全样本
T_23,-.0337769266741208,-.1435017248906527,.0759478715424112,全样本
T12,.1114317817928378,-.180737846909318,.4036014104949937,全样本
T34,.2187956426868804,.0535139402284132,.3840773451453476,全样本
T56,.0722501426964234,-.0552741649307123,.1997744503235591,全样本
T78,.1372262274107237,.0278720322587612,.2465804225626862,全样本
T910,.1579577134621953,.0409252643587966,.2749901625655941,全样本
T_1,0,0,0,全样本
